qid	label	docid	context_only_jaccard	context_only_overlap_bigram	context_only_overlap_tfidf	context_only_query_overlap	context_only_similarity	embedding_similarity	goal_only_jaccard	goal_only_overlap_bigram	goal_only_overlap_tfidf	goal_only_query_overlap	goal_only_similarity	progress_alignment_abs_diff	query_length	query_overlap_ratio	retrieved_text_length	retriever_score	source_aa_lcr	source_aa_omniscience_accuracy	source_aai	source_context_window	source_critpt	source_gdpval_aa	source_gpqa_diamond	source_hle	source_ifbench	source_scicode	source_tau_squared_bench_telecom	source_terminal_bench_hard	state_only_jaccard	state_only_overlap_bigram	state_only_overlap_tfidf	state_only_query_overlap	state_only_similarity	step_index	success_flag	task_match	task_variation_match	text_overlap_bigram	text_overlap_jaccard	text_overlap_tfidf	total_steps	trajectory_length	agent_type__anthropic_claude_opus_4	agent_type__anthropic_claude_opus_4_6	agent_type__anthropic_claude_sonnet_4_6	agent_type__claude_3_5_sonnet	agent_type__deepseek_deepseek_chat_v3_1	agent_type__deepseek_deepseek_r1	agent_type__deepseek_deepseek_r1_0528	agent_type__deepseek_deepseek_v3_2	agent_type__google_gemini_2_5_flash	agent_type__google_gemini_2_5_pro	agent_type__gpt_4_turbo	agent_type__gpt_4_turbo_preview	agent_type__meta_llama_llama_4_maverick	agent_type__minimax_minimax_m1	agent_type__minimax_minimax_m2	agent_type__mistralai_mistral_large_2512	agent_type__openai_gpt_5_4	agent_type__openai_gpt_5_4_nano	agent_type__openai_gpt_oss_120b	agent_type__openai_gpt_oss_20b	agent_type__qwen_qwen3_235b_a22b	agent_type__qwen_qwen3_32b	agent_type__qwen_qwen3_5_flash_02_23	agent_type__qwen_qwen3_max	agent_type__x_ai_grok_3_mini	agent_type__x_ai_grok_4_1_fast	agent_type__x_ai_grok_4_20	agent_type__x_ai_grok_4_fast	agent_type__z_ai_glm_4_5	agent_type__z_ai_glm_5
32	3.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-32b_rank_10|||intent_template_id_328|||task_id_661|||5	0.07278481012658228	0.03411131059245961	0.7911780138060943	0.07516339869281045	0.325168046318018	0.40086680533389235	0.16	0.0	0.19422632861316944	0.36363636363636365	0.650632318439499	2.0	2731.0	0.12738853503184713	83.0	0.14855198562145233	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.10185185185185185	0.053475935828877004	0.8096233217464811	0.1073170731707317	0.33720532581412843	0.0	1.0	0.0	0.0	0.05065359477124183	0.11695906432748537	0.8517223380020164	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
33	9.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-32b_rank_20|||intent_template_id_328|||task_id_661|||5	0.0	0.0	0.0	0.0	0.0	0.38364617041544613	0.08333333333333333	0.0	0.2743950532290992	0.09090909090909091	0.5758866725662104	0.0	2731.0	0.1178343949044586	208.0	0.1563088297843933	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.1388888888888889	0.07733333333333334	0.6887381016416956	0.14634146341463414	0.3206512966234078	0.0	1.0	0.0	0.0	0.058419243986254296	0.11349693251533742	0.8018743640091832	8.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
34	3.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-32b_rank_15|||intent_template_id_328|||task_id_661|||5	0.0670926517571885	0.032846715328467155	0.5882094500404961	0.06862745098039216	0.3607926010614748	0.40008154461112816	0.15384615384615385	0.0	0.1879523167611898	0.36363636363636365	0.6873962294372604	2.0	2731.0	0.12101910828025478	94.0	0.1488766223192215	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.09174311926605505	0.047872340425531915	0.6012752159275656	0.0975609756097561	0.3382643340140318	0.0	1.0	0.0	0.0	0.04730831973898858	0.11046511627906977	0.7377493310466021	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
36	8.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-32b_rank_20|||intent_template_id_337|||task_id_669|||11	0.0963855421686747	0.043373493975903614	0.21866866901402005	0.10619469026548672	0.4038064032002852	0.39523642037136875	0.14285714285714285	0.047619047619047616	0.12098183885913275	0.2727272727272727	0.638075778954341	6.0	1633.0	0.15319148936170213	347.0	0.16858793795108795	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.12209302325581395	0.061371841155234655	0.38170491073482765	0.12962962962962962	0.37987611667695287	0.0	1.0	0.0	0.0	0.06564551422319474	0.13382899628252787	0.2762937550361528	11.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
37	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-32b_rank_15|||intent_template_id_337|||task_id_669|||11	0.08333333333333333	0.04030226700251889	0.5784777799553736	0.08849557522123894	0.39660194383396047	0.3989555586287514	0.1111111111111111	0.0	0.12774023221762873	0.2727272727272727	0.6121262548653502	3.0	1633.0	0.14468085106382977	57.0	0.1680816411972046	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.11363636363636363	0.060714285714285714	0.3758583678190768	0.12345679012345678	0.41709034891834296	0.0	1.0	0.0	0.0	0.058315334773218146	0.12318840579710146	0.6357117323510667	4.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
38	1.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-32b_rank_1|||intent_template_id_368|||task_id_187|||0	0.0	0.0	0.0	0.0	0.0	0.24157228307382922	0.6923076923076923	0.4666666666666667	0.7949456196124495	0.8181818181818182	0.3355373061641188	1.0	457.0	0.15813953488372093	199.0	0.05689749866724014	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.08653846153846154	0.056782334384858045	0.6642437792038585	0.09090909090909091	0.2620388146558287	0.0	1.0	1.0	0.0	0.08732394366197183	0.14782608695652175	0.7719605385793741	10.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
40	7.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-32b_rank_20|||intent_template_id_368|||task_id_187|||0	0.0	0.0	0.0	0.0	0.0	0.3360264433217411	0.8333333333333334	0.6923076923076923	0.8425825063272191	0.9090909090909091	0.2870087816559073	6.0	457.0	0.13953488372093023	86.0	0.11353799700737	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.05454545454545454	0.014925373134328358	0.2192259649345103	0.06060606060606061	0.4024626136746364	0.0	1.0	1.0	0.0	0.056265984654731455	0.11904761904761904	0.2129408432613729	8.0	2.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	7.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-32b_rank_10|||intent_template_id_368|||task_id_187|||0	0.0	0.0	0.0	0.0	0.0	0.308427314480402	0.6923076923076923	0.4666666666666667	0.7949456196124495	0.8181818181818182	0.3355373061641188	9.0	457.0	0.14883720930232558	41.0	0.09267156571149826	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.0761904761904762	0.043343653250773995	0.6419667687134007	0.08080808080808081	0.363478529041407	0.0	1.0	1.0	0.0	0.07317073170731707	0.13559322033898305	0.5987737047430257	10.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
43	4.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_10|||intent_template_id_289|||task_id_171|||0	0.0	0.0	0.0	0.0	0.0	0.2725349449960768	0.8	0.6363636363636364	0.8225151796630276	0.8888888888888888	0.3749958062502931	1.0	642.0	0.2149122807017544	97.0	0.05916121229529381	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.11926605504587157	0.06914893617021277	0.6142508359052312	0.1262135922330097	0.34599975693152923	0.0	1.0	1.0	0.0	0.107981220657277	0.1975806451612903	0.7293996553058214	3.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
43	4.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_5|||intent_template_id_289|||task_id_171|||0	0.0	0.0	0.0	0.0	0.0	0.26334618883603633	0.8	0.6363636363636364	0.8225151796630276	0.8888888888888888	0.3749958062502931	2.0	642.0	0.2149122807017544	55.0	0.05366615206003189	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.11926605504587157	0.06914893617021277	0.6142508359052312	0.1262135922330097	0.34599975693152923	0.0	1.0	1.0	0.0	0.10648148148148148	0.19444444444444445	0.7173055491403069	3.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
45	1.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_1|||intent_template_id_999|||task_id_811|||0	0.0	0.0	0.0	0.0	0.0	0.4048076460400345	0.0	0.0	0.0	0.0	0.7279457396554052	3.0	642.0	0.14473684210526316	166.0	0.12454146146774292	50.0	15.0	32.0	1000.0	1.0	0.0	79.0	11.0	46.0	41.0	90.0	17.0	0.10138248847926268	0.05319148936170213	0.8053979834901054	0.10679611650485436	0.33810632326942514	0.0	1.0	0.0	0.0	0.062360801781737196	0.12406015037593984	0.8612758191026542	9.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
47	6.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_10|||intent_template_id_999|||task_id_811|||0	0.0	0.0	0.0	0.0	0.0	0.4088326366984222	0.07407407407407407	0.0	0.022271920682523656	0.1111111111111111	0.7589094681420361	6.0	642.0	0.16666666666666666	216.0	0.1390266865491867	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.1382488479262673	0.07957559681697612	0.5891531644328516	0.14563106796116504	0.3323004791892329	0.0	1.0	0.0	0.0	0.0757238307349666	0.14339622641509434	0.6719007599126748	14.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
47	6.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_15|||intent_template_id_999|||task_id_811|||0	0.0	0.0	0.0	0.0	0.0	0.43828002056154625	0.0	0.0	0.0	0.0	0.7345613022807433	1.0	642.0	0.14035087719298245	146.0	0.14052888751029968	52.0	31.0	19.0	128.0	1.0	0.0	71.0	9.0	39.0	36.0	11.0	6.0	0.08108108108108109	0.03664921465968586	0.6220809959731294	0.08737864077669903	0.3441280245017123	0.0	1.0	0.0	0.0	0.05803571428571429	0.12030075187969924	0.7452159718209889	5.0	4.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	7.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_1|||intent_template_id_310|||task_id_174|||2	0.06287425149700598	0.030405405405405407	0.5989132828226963	0.06422018348623854	0.37371986760181725	0.27301426552140906	0.85	0.75	0.8412046282798	0.9444444444444444	0.2588172355307888	2.0	2157.0	0.142433234421365	176.0	0.061129938811063766	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.091324200913242	0.047619047619047616	0.6162897522419313	0.0970873786407767	0.3445051780539121	0.0	1.0	1.0	0.0	0.07009345794392523	0.13445378151260504	0.7508193500002834	8.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
49	4.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_10|||intent_template_id_310|||task_id_174|||2	0.06489675516224189	0.029801324503311258	0.6319789853989628	0.0672782874617737	0.3351491036363846	0.2958607443206154	0.85	0.75	0.8412046282798	0.9444444444444444	0.2588172355307888	3.0	2157.0	0.1394658753709199	57.0	0.08040589839220047	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.08108108108108109	0.03664921465968586	0.44680754094495984	0.08737864077669903	0.4255407551775883	0.0	1.0	1.0	0.0	0.06534954407294832	0.12876712328767123	0.6945412206957662	4.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
50	8.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_1|||intent_template_id_47|||task_id_287|||1	0.07142857142857142	0.03273809523809524	0.5279412938810654	0.07352941176470588	0.4519413993443588	0.3622498813454375	0.037037037037037035	0.0	0.05475211790469957	0.08333333333333333	0.5340227411789568	1.0	627.0	0.14883720930232558	94.0	0.12376023083925247	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.12781954887218044	0.07441860465116279	0.5079914869107863	0.13709677419354838	0.362066146479233	0.0	1.0	0.0	0.0	0.061696658097686374	0.13559322033898305	0.7021848969786061	4.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
50	4.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_10|||intent_template_id_47|||task_id_287|||1	0.07441860465116279	0.034782608695652174	0.6739821742977403	0.0784313725490196	0.38432220905457104	0.3880346406431099	0.20833333333333334	0.038461538461538464	0.26994590567756	0.4166666666666667	0.4901728227851963	2.0	627.0	0.15813953488372093	155.0	0.13805322349071503	59.0	36.0	43.0	1000.0	1.0	48.0	80.0	11.0	42.0	44.0	79.0	42.0	0.12781954887218044	0.07441860465116279	0.6293295069840865	0.13709677419354838	0.35917928805197075	0.0	1.0	0.0	0.0	0.061224489795918366	0.14285714285714285	0.7385248595899937	7.0	5.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	4.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_15|||intent_template_id_47|||task_id_287|||1	0.07009345794392523	0.03206997084548105	0.5814809946696463	0.07352941176470588	0.3503561168682877	0.3803722221687367	0.18181818181818182	0.0	0.37428203887829137	0.3333333333333333	0.44835338862156965	13.0	627.0	0.15348837209302327	122.0	0.1388320028781891	54.0	21.0	24.0	1000.0	0.0	25.0	70.0	8.0	42.0	37.0	34.0	3.0	0.12781954887218044	0.07441860465116279	0.5953880591369957	0.13709677419354838	0.36303084865945073	0.0	1.0	0.0	0.0	0.058673469387755105	0.13924050632911392	0.7022978650390339	17.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	7.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_15|||intent_template_id_257|||task_id_470|||0	0.0	0.0	0.0	0.0	0.0	0.27321336872298135	0.5	0.3333333333333333	0.4964939628096598	0.6666666666666666	0.38510551106465135	0.0	427.0	0.1319796954314721	158.0	0.07742378860712051	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.09183673469387756	0.06060606060606061	0.5225582022967463	0.0967741935483871	0.26597821016254447	0.0	1.0	1.0	0.0	0.07886435331230283	0.125	0.7136046773290905	4.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
53	1.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_1|||intent_template_id_257|||task_id_470|||0	0.0	0.0	0.0	0.0	0.0	0.23924012610133089	0.5	0.3333333333333333	0.48110829841251557	0.6666666666666666	0.36170686481015923	1.0	427.0	0.13705583756345177	195.0	0.0569533109664917	50.0	15.0	32.0	1000.0	1.0	0.0	79.0	11.0	46.0	41.0	90.0	17.0	0.09183673469387756	0.06060606060606061	0.6261570795567671	0.0967741935483871	0.2604448952826243	0.0	1.0	1.0	0.0	0.07407407407407407	0.12796208530805686	0.7471991161759842	14.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
54	7.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_5|||intent_template_id_257|||task_id_470|||0	0.0	0.0	0.0	0.0	0.0	0.2621576074669767	0.5	0.3333333333333333	0.48110829841251557	0.6666666666666666	0.36170686481015923	4.0	427.0	0.13705583756345177	202.0	0.06893262267112732	50.0	15.0	32.0	1000.0	1.0	0.0	79.0	11.0	46.0	41.0	90.0	17.0	0.08080808080808081	0.0462046204620462	0.5980362741371182	0.08602150537634409	0.3594769193621787	0.0	1.0	1.0	0.0	0.06896551724137931	0.12	0.7180976973127086	14.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
55	7.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_10|||intent_template_id_257|||task_id_470|||0	0.0	0.0	0.0	0.0	0.0	0.2794129455727288	0.5	0.3333333333333333	0.48110829841251557	0.6666666666666666	0.36170681687742656	3.0	427.0	0.13705583756345177	206.0	0.07612703740596771	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.08080808080808081	0.0462046204620462	0.4951689038244443	0.08602150537634409	0.3578506664486622	0.0	1.0	1.0	0.0	0.06936416184971098	0.12053571428571429	0.7015475183329913	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
57	7.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_5|||intent_template_id_289|||task_id_168|||0	0.0	0.0	0.0	0.0	0.0	0.3920041408894646	0.037037037037037035	0.0	0.013427785405020258	0.05555555555555555	0.700039065190293	5.0	640.0	0.17180616740088106	52.0	0.1486213207244873	62.0	25.0	21.0	1000.0	1.0	10.0	79.0	11.0	50.0	39.0	32.0	14.0	0.1388888888888889	0.07733333333333334	0.5943179520137846	0.14634146341463414	0.3278062837623815	0.0	1.0	0.0	0.0	0.07534246575342465	0.1517509727626459	0.6718418239189631	6.0	1.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	1.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_20|||intent_template_id_289|||task_id_168|||0	0.0	0.0	0.0	0.0	0.0	0.4004256717672219	0.037037037037037035	0.0	0.013427785405020258	0.05555555555555555	0.700039065190293	2.0	640.0	0.17180616740088106	195.0	0.1532793790102005	62.0	25.0	21.0	1000.0	1.0	10.0	79.0	11.0	50.0	39.0	32.0	14.0	0.1388888888888889	0.07733333333333334	0.5943179520137846	0.14634146341463414	0.3278062837623815	0.0	1.0	0.0	0.0	0.07692307692307693	0.1553784860557769	0.6969326046132085	6.0	4.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	1.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_15|||intent_template_id_289|||task_id_168|||0	0.0	0.0	0.0	0.0	0.0	0.4140012005561023	0.0967741935483871	0.027777777777777776	0.07668124016583576	0.16666666666666666	0.5936939678353025	0.0	640.0	0.1762114537444934	205.0	0.151794895529747	39.0	24.0	32.0	128.0	1.0	19.0	75.0	11.0	49.0	39.0	79.0	33.0	0.1388888888888889	0.07733333333333334	0.5192489611551351	0.14634146341463414	0.33426521795178377	0.0	1.0	0.0	0.0	0.08177570093457943	0.1606425702811245	0.7135593010094919	6.0	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	7.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_10|||intent_template_id_289|||task_id_168|||0	0.0	0.0	0.0	0.0	0.0	0.4080435707051682	0.08888888888888889	0.019230769230769232	0.058370237643829814	0.2222222222222222	0.7023683915865946	3.0	640.0	0.1894273127753304	207.0	0.15134167671203613	62.0	25.0	21.0	1000.0	1.0	10.0	79.0	11.0	50.0	39.0	32.0	14.0	0.1388888888888889	0.07733333333333334	0.5874950008634661	0.14634146341463414	0.33405030013559	0.0	1.0	0.0	0.0	0.07456140350877193	0.16044776119402984	0.6918300812767791	13.0	5.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	7.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_1|||intent_template_id_289|||task_id_168|||0	0.0	0.0	0.0	0.0	0.0	0.37216075586398023	0.7894736842105263	0.7	0.7921687274197231	0.8333333333333334	0.4029518137879427	0.0	640.0	0.23788546255506607	178.0	0.13165606558322906	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.1459227467811159	0.02877697841726619	0.03698163865364074	0.16585365853658537	0.41521799320948444	0.0	1.0	1.0	0.0	0.07300884955752213	0.2109375	0.04197240051371831	2.0	2.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	2.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_20|||intent_template_id_310|||task_id_176|||1	0.0	0.0	0.0	0.0	0.0	0.3595275177966925	0.6818181818181818	0.5217391304347826	0.8827455615665655	0.7894736842105263	0.225166269592425	0.0	1352.0	0.20284697508896798	231.0	0.11918200552463531	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.15584415584415584	0.033734939759036145	0.059574626385804186	0.17560975609756097	0.4135672084489	0.0	1.0	0.0	0.0	0.06066176470588235	0.18446601941747573	0.052346927400528966	4.0	4.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	6.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_15|||intent_template_id_328|||task_id_665|||1	0.08637873754152824	0.015122873345935728	0.07124676623864012	0.09774436090225563	0.431384156780264	0.4039348938265901	0.24	0.07407407407407407	0.3007874012608392	0.46153846153846156	0.5781283934862649	3.0	1331.0	0.13163972286374134	60.0	0.1576811820268631	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.1166077738515901	0.03184713375796178	0.2758775910762371	0.13043478260869565	0.3621359835708422	0.0	1.0	0.0	0.0	0.027472527472527472	0.11538461538461539	0.11657429119191634	4.0	1.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	1.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_1|||intent_template_id_328|||task_id_665|||1	0.07913669064748201	0.03734439834024896	0.5469895125207693	0.08270676691729323	0.32249319709854646	0.3529441779026249	0.14285714285714285	0.0	0.2824364057747878	0.3076923076923077	0.5830290989960355	3.0	1331.0	0.09699769053117784	50.0	0.1291027069091797	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.07116104868913857	0.0367816091954023	0.6229102695666505	0.07509881422924901	0.3473025405969159	0.0	1.0	0.0	0.0	0.0356718192627824	0.09032258064516129	0.7213589445136998	4.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
64	6.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_5|||intent_template_id_328|||task_id_665|||1	0.08088235294117647	0.04051172707889126	0.7421757841623194	0.08270676691729323	0.3655786120071703	0.367427651710247	0.14285714285714285	0.0	0.2824364057747878	0.3076923076923077	0.5830290811353961	2.0	1331.0	0.09930715935334873	176.0	0.14616893231868744	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.07924528301886792	0.041474654377880185	0.719756716913375	0.08300395256916997	0.37051584671644794	0.0	1.0	0.0	0.0	0.037484885126964934	0.09388646288209607	0.850779041267423	8.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
65	6.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_20|||intent_template_id_328|||task_id_665|||1	0.09060402684563758	0.038461538461538464	0.3879525277399677	0.10150375939849623	0.3441886099707947	0.40117808359059554	0.19047619047619047	0.0	0.25975066895779925	0.3076923076923077	0.5476571748282065	4.0	1331.0	0.08545034642032333	112.0	0.15804623067378998	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.07063197026022305	0.03189066059225513	0.23539712192911286	0.07509881422924901	0.40598193858923987	0.0	1.0	0.0	0.0	0.032825322391559206	0.07855626326963906	0.40730775732902746	6.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
66	4.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_10|||intent_template_id_370|||task_id_228|||4	0.06060606060606061	0.02824858757062147	0.6202619467321536	0.06220095693779904	0.3413651063732748	0.38216244251466175	0.125	0.0	0.051657125405800954	0.2222222222222222	0.7373836703281029	9.0	1788.0	0.08315565031982942	172.0	0.1536424607038498	52.0	31.0	19.0	128.0	1.0	0.0	71.0	9.0	39.0	36.0	11.0	6.0	0.24742268041237114	0.14685314685314685	0.5598182307287178	0.27906976744186046	0.2735703078701532	0.0	1.0	0.0	0.0	0.03730445246690734	0.07942973523421588	0.6284806101824703	19.0	5.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	4.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_5|||intent_template_id_370|||task_id_228|||4	0.06293706293706294	0.031073446327683617	0.5235275326255351	0.0645933014354067	0.35054386308424323	0.3749085462383286	0.07692307692307693	0.0	0.03309039241801613	0.2222222222222222	0.7366852290833462	3.0	1788.0	0.09168443496801706	245.0	0.14342468976974487	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.24742268041237114	0.14685314685314685	0.418071280140876	0.27906976744186046	0.2875814233779989	0.0	1.0	0.0	0.0	0.039192399049881234	0.08651911468812877	0.6203650607623545	13.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
